order_id,date,product_id,region,customer_segment,channel,quantity,revenue
ORD0056036,2026-03-29,P036,North,Budget,Mobile App,1,60716.38
ORD0056037,2026-03-29,P018,North,Regular,Online,2,82554.76
ORD0056038,2026-03-29,P035,North,Budget,Mobile App,2,15646.36
ORD0056039,2026-03-29,P047,North,Premium,Store,1,1979.27
ORD0056040,2026-03-29,P003,North,Regular,Store,1,58003.95
ORD0056041,2026-03-29,P023,North,Regular,Online,2,8303.49
ORD0056042,2026-03-29,P011,North,Budget,Marketplace,1,144.95
ORD0056043,2026-03-29,P036,North,Regular,Marketplace,1,59460.2
ORD0056044,2026-03-29,P046,North,Premium,Mobile App,1,50916.69
ORD0056045,2026-03-29,P025,North,Premium,Marketplace,4,21928.87
ORD0056046,2026-03-29,P043,North,Regular,Online,1,3850.03
ORD0056047,2026-03-29,P045,North,Premium,Online,1,25746.19
ORD0056048,2026-03-29,P002,North,Budget,Online,1,64884.48
ORD0056049,2026-03-29,P009,North,Regular,Online,2,3411.58
ORD0056050,2026-03-29,P047,North,Enterprise,Online,1,2053.9
ORD0056051,2026-03-29,P040,North,Regular,Marketplace,1,3606.96
ORD0056052,2026-03-29,P028,North,Regular,Mobile App,4,6020.49
ORD0056053,2026-03-29,P003,North,Regular,Online,2,103865.11
ORD0056054,2026-03-29,P020,North,Budget,Online,1,15174.03
ORD0056055,2026-03-29,P018,North,Regular,Marketplace,1,42771.84
ORD0056056,2026-03-29,P046,North,Premium,Online,1,51025.95
ORD0056057,2026-03-29,P008,North,Budget,Online,2,75975.12
ORD0056058,2026-03-29,P007,North,Budget,Online,1,4515.74
ORD0056059,2026-03-29,P003,North,Premium,Marketplace,2,115053.73
ORD0056060,2026-03-29,P027,North,Regular,Marketplace,2,1274.05
ORD0056061,2026-03-29,P013,North,Budget,Online,1,9411.92
ORD0056062,2026-03-29,P012,North,Budget,Mobile App,2,5361.58
ORD0056063,2026-03-29,P006,North,Regular,Mobile App,2,17629.67
ORD0056064,2026-03-29,P036,North,Budget,Online,1,62193.23
ORD0056065,2026-03-29,P016,North,Regular,Store,1,1320.05
ORD0056066,2026-03-29,P011,North,Budget,Store,1,157.11
ORD0056067,2026-03-29,P013,North,Regular,Online,1,9747.55
ORD0056068,2026-03-29,P036,North,Regular,Store,2,118887.82
ORD0056069,2026-03-29,P013,North,Regular,Mobile App,1,10165.32
ORD0056070,2026-03-29,P027,North,Budget,Online,1,635.24
ORD0056071,2026-03-29,P011,North,Regular,Online,4,626.71
ORD0056072,2026-03-29,P044,North,Regular,Mobile App,1,6887.76
ORD0056073,2026-03-29,P012,North,Premium,Marketplace,2,5894.48
ORD0056074,2026-03-29,P003,North,Budget,Marketplace,1,56994.52
ORD0056075,2026-03-29,P032,North,Enterprise,Mobile App,4,39234.86
ORD0056076,2026-03-29,P013,North,Regular,Online,1,9493.3
ORD0056077,2026-03-29,P003,North,Regular,Mobile App,1,52393.89
ORD0056078,2026-03-29,P009,North,Regular,Mobile App,1,1756.95
ORD0056079,2026-03-29,P029,North,Regular,Online,1,1680.48
ORD0056080,2026-03-29,P016,North,Budget,Marketplace,3,3712.71
ORD0056081,2026-03-29,P005,North,Regular,Mobile App,1,1588.24
ORD0056082,2026-03-29,P018,North,Premium,Online,1,43697.22
ORD0056083,2026-03-29,P014,North,Regular,Marketplace,1,21902.26
ORD0056084,2026-03-29,P035,North,Regular,Online,1,7562.09
ORD0056085,2026-03-29,P003,North,Regular,Online,1,56861.19
ORD0056086,2026-03-29,P009,North,Regular,Mobile App,1,1676.37
ORD0056087,2026-03-29,P022,North,Budget,Online,2,4624.55
ORD0056088,2026-03-29,P020,North,Premium,Mobile App,1,13861.07
ORD0056089,2026-03-29,P050,North,Budget,Marketplace,2,3419.11
ORD0056090,2026-03-29,P001,North,Enterprise,Marketplace,1,1101.84
ORD0056091,2026-03-29,P024,North,Premium,Online,2,62425.55
ORD0056092,2026-03-29,P017,North,Regular,Store,1,26823.5
ORD0056093,2026-03-29,P028,North,Regular,Online,2,3218.89
ORD0056094,2026-03-29,P040,North,Regular,Store,2,7076.54
ORD0056095,2026-03-29,P036,North,Regular,Online,1,57229.69
ORD0056096,2026-03-29,P005,North,Regular,Mobile App,1,1612.94
ORD0056097,2026-03-29,P039,North,Budget,Online,1,3895.58
ORD0056098,2026-03-29,P029,North,Budget,Store,2,3340.27
ORD0056099,2026-03-29,P009,North,Regular,Store,1,1863.32
ORD0056100,2026-03-29,P022,North,Regular,Mobile App,1,2239.07
ORD0056101,2026-03-29,P039,North,Enterprise,Marketplace,1,4208.74
ORD0056102,2026-03-29,P023,North,Regular,Marketplace,2,7648.47
ORD0056103,2026-03-29,P036,North,Budget,Online,1,61337.47
ORD0056104,2026-03-29,P046,North,Budget,Online,1,47192.2
ORD0056105,2026-03-29,P029,North,Budget,Marketplace,2,3485.88
ORD0056106,2026-03-29,P012,North,Regular,Marketplace,1,2698.2
ORD0056107,2026-03-29,P031,North,Enterprise,Mobile App,2,6841.54
ORD0056108,2026-03-29,P049,North,Regular,Store,3,12777.88
ORD0056109,2026-03-29,P011,North,Budget,Marketplace,1,145.11
ORD0056110,2026-03-29,P007,North,Regular,Marketplace,1,4537.61
ORD0056111,2026-03-29,P006,North,Regular,Store,2,17585.11
ORD0056112,2026-03-29,P039,North,Budget,Online,1,3872.54
ORD0056113,2026-03-29,P018,North,Enterprise,Marketplace,1,39531.78
ORD0056114,2026-03-29,P048,North,Regular,Online,1,39560.6
ORD0056115,2026-03-29,P020,North,Premium,Marketplace,2,28862.87
ORD0056116,2026-03-29,P035,North,Budget,Online,1,7002.19
ORD0056117,2026-03-29,P041,North,Budget,Mobile App,2,2707.11
ORD0056118,2026-03-29,P023,North,Regular,Marketplace,1,3714.8
ORD0056119,2026-03-29,P044,North,Budget,Marketplace,2,13335.02
ORD0056120,2026-03-29,P006,North,Regular,Online,1,8623.21
ORD0056121,2026-03-29,P036,North,Premium,Mobile App,1,63351.48
ORD0056122,2026-03-29,P043,North,Regular,Online,2,7874.26
ORD0056123,2026-03-29,P004,North,Regular,Store,2,3468.41
ORD0056124,2026-03-29,P032,North,Regular,Marketplace,2,18793.83
ORD0056125,2026-03-29,P006,North,Regular,Marketplace,1,8630.88
ORD0056126,2026-03-29,P024,North,Premium,Marketplace,1,32831.79
ORD0056127,2026-03-29,P011,North,Regular,Store,1,155.37
ORD0056128,2026-03-29,P038,North,Regular,Mobile App,1,377.55
ORD0056129,2026-03-29,P034,North,Premium,Marketplace,1,11211.42
ORD0056130,2026-03-29,P041,North,Enterprise,Mobile App,1,1416.37
ORD0056131,2026-03-29,P031,North,Budget,Marketplace,1,3549.77
ORD0056132,2026-03-29,P001,North,Budget,Online,1,1174.1
ORD0056133,2026-03-29,P013,South,Premium,Online,1,10119.44
ORD0056134,2026-03-29,P045,South,Premium,Mobile App,1,25466.35
ORD0056135,2026-03-29,P038,South,Regular,Mobile App,1,364.0
ORD0056136,2026-03-29,P004,South,Regular,Online,1,1733.27
ORD0056137,2026-03-29,P043,South,Regular,Store,1,3879.08
ORD0056138,2026-03-29,P036,South,Regular,Online,1,56008.41
ORD0056139,2026-03-29,P003,South,Enterprise,Store,1,54349.55
ORD0056140,2026-03-29,P037,South,Regular,Store,1,13919.89
ORD0056141,2026-03-29,P034,South,Regular,Marketplace,1,10338.25
ORD0056142,2026-03-29,P003,South,Regular,Store,1,56079.22
ORD0056143,2026-03-29,P030,South,Regular,Online,3,3791.93
ORD0056144,2026-03-29,P006,South,Premium,Online,3,27553.03
ORD0056145,2026-03-29,P046,South,Premium,Marketplace,2,100945.61
ORD0056146,2026-03-29,P010,South,Premium,Mobile App,1,51476.51
ORD0056147,2026-03-29,P038,South,Regular,Online,3,1110.66
ORD0056148,2026-03-29,P045,South,Regular,Mobile App,1,23074.6
ORD0056149,2026-03-29,P013,South,Regular,Online,2,18273.19
ORD0056150,2026-03-29,P028,South,Budget,Mobile App,1,1516.04
ORD0056151,2026-03-29,P001,South,Regular,Marketplace,1,1208.4
ORD0056152,2026-03-29,P034,South,Budget,Marketplace,1,10476.28
ORD0056153,2026-03-29,P009,South,Regular,Mobile App,3,5109.61
ORD0056154,2026-03-29,P008,South,Regular,Mobile App,1,37497.22
ORD0056155,2026-03-29,P008,South,Regular,Mobile App,4,141896.49
ORD0056156,2026-03-29,P017,South,Regular,Mobile App,1,26473.27
ORD0056157,2026-03-29,P033,South,Enterprise,Mobile App,2,1339.96
ORD0056158,2026-03-29,P005,South,Regular,Mobile App,2,3303.46
ORD0056159,2026-03-29,P043,South,Regular,Marketplace,2,7152.03
ORD0056160,2026-03-29,P019,South,Regular,Online,1,33882.44
ORD0056161,2026-03-29,P050,South,Regular,Store,1,1813.02
ORD0056162,2026-03-29,P037,South,Regular,Mobile App,1,14524.19
ORD0056163,2026-03-29,P048,South,Premium,Marketplace,2,87112.63
ORD0056164,2026-03-29,P031,South,Regular,Online,3,11097.5
ORD0056165,2026-03-29,P029,South,Regular,Online,3,5347.14
ORD0056166,2026-03-29,P021,South,Regular,Online,1,25781.01
ORD0056167,2026-03-29,P016,South,Regular,Online,2,2717.28
ORD0056168,2026-03-29,P018,South,Regular,Online,4,164906.88
ORD0056169,2026-03-29,P027,South,Budget,Mobile App,2,1273.85
ORD0056170,2026-03-29,P012,South,Regular,Store,4,10584.73
ORD0056171,2026-03-29,P027,South,Enterprise,Online,2,1340.68
ORD0056172,2026-03-29,P047,South,Regular,Mobile App,1,2051.94
ORD0056173,2026-03-29,P006,South,Regular,Marketplace,1,9234.82
ORD0056174,2026-03-29,P024,South,Regular,Online,1,29614.49
ORD0056175,2026-03-29,P012,South,Regular,Mobile App,1,2703.28
ORD0056176,2026-03-29,P037,South,Enterprise,Mobile App,4,60982.86
ORD0056177,2026-03-29,P044,South,Regular,Online,1,7058.16
ORD0056178,2026-03-29,P046,South,Regular,Mobile App,1,53365.96
ORD0056179,2026-03-29,P031,South,Enterprise,Mobile App,3,10263.57
ORD0056180,2026-03-29,P003,South,Regular,Store,2,115252.08
ORD0056181,2026-03-29,P040,South,Budget,Mobile App,2,7090.49
ORD0056182,2026-03-29,P015,South,Regular,Online,1,2890.62
ORD0056183,2026-03-29,P026,South,Premium,Mobile App,2,66677.35
ORD0056184,2026-03-29,P020,South,Budget,Marketplace,1,14830.56
ORD0056185,2026-03-29,P038,South,Regular,Online,1,372.97
ORD0056186,2026-03-29,P048,South,Premium,Marketplace,1,38619.0
ORD0056187,2026-03-29,P015,South,Regular,Store,1,2880.56
ORD0056188,2026-03-29,P008,South,Budget,Online,1,36917.69
ORD0056189,2026-03-29,P027,South,Regular,Online,4,2624.3
ORD0056190,2026-03-29,P005,South,Budget,Store,1,1590.31
ORD0056191,2026-03-29,P047,South,Enterprise,Online,2,4032.55
ORD0056192,2026-03-29,P043,South,Premium,Online,4,14440.82
ORD0056193,2026-03-29,P013,South,Regular,Mobile App,1,9967.18
ORD0056194,2026-03-29,P017,South,Premium,Online,1,26077.91
ORD0056195,2026-03-29,P028,South,Budget,Mobile App,3,4700.06
ORD0056196,2026-03-29,P002,South,Premium,Online,1,65487.57
ORD0056197,2026-03-29,P003,South,Regular,Store,2,107632.35
ORD0056198,2026-03-29,P028,South,Regular,Online,2,3145.01
ORD0056199,2026-03-29,P018,South,Budget,Online,1,40737.13
ORD0056200,2026-03-29,P014,South,Regular,Marketplace,4,90596.42
ORD0056201,2026-03-29,P045,South,Budget,Online,1,24922.11
ORD0056202,2026-03-29,P036,South,Regular,Marketplace,2,119530.65
ORD0056203,2026-03-29,P010,South,Enterprise,Mobile App,1,51934.5
ORD0056204,2026-03-29,P012,South,Premium,Store,2,5516.44
ORD0056205,2026-03-29,P029,South,Regular,Online,1,1769.88
ORD0056206,2026-03-29,P018,South,Regular,Mobile App,1,42049.95
ORD0056207,2026-03-29,P044,South,Regular,Online,1,6668.3
ORD0056208,2026-03-29,P015,South,Premium,Online,2,5686.08
ORD0056209,2026-03-29,P043,South,Budget,Mobile App,4,15174.52
ORD0056210,2026-03-29,P014,South,Regular,Marketplace,2,44912.83
ORD0056211,2026-03-29,P004,South,Enterprise,Mobile App,1,1656.93
ORD0056212,2026-03-29,P033,South,Enterprise,Online,1,626.87
ORD0056213,2026-03-29,P029,South,Premium,Online,1,1687.28
ORD0056214,2026-03-29,P028,South,Premium,Mobile App,1,1559.41
ORD0056215,2026-03-29,P036,South,Regular,Online,2,115559.57
ORD0056216,2026-03-29,P018,South,Budget,Marketplace,3,121986.99
ORD0056217,2026-03-29,P009,South,Enterprise,Marketplace,2,3355.15
ORD0056218,2026-03-29,P026,South,Regular,Online,1,33952.0
ORD0056219,2026-03-29,P036,South,Regular,Mobile App,1,60670.45
ORD0056220,2026-03-29,P031,South,Regular,Mobile App,1,3659.81
ORD0056221,2026-03-29,P028,South,Budget,Marketplace,1,1488.32
ORD0056222,2026-03-29,P010,South,Regular,Online,2,109889.05
ORD0056223,2026-03-29,P047,South,Budget,Online,1,1875.84
ORD0056224,2026-03-29,P022,South,Regular,Marketplace,1,2217.56
ORD0056225,2026-03-29,P001,South,Budget,Mobile App,2,2354.4
ORD0056226,2026-03-29,P049,South,Budget,Marketplace,2,9353.58
ORD0056227,2026-03-29,P029,South,Regular,Store,2,3427.14
ORD0056228,2026-03-29,P009,South,Enterprise,Online,2,3574.28
ORD0056229,2026-03-29,P038,South,Premium,Online,1,366.0
ORD0056230,2026-03-29,P011,South,Regular,Mobile App,1,147.25
ORD0056231,2026-03-29,P017,South,Enterprise,Mobile App,2,52672.23
ORD0056232,2026-03-29,P004,South,Enterprise,Mobile App,1,1851.32
ORD0056233,2026-03-29,P046,South,Budget,Marketplace,1,49640.24
ORD0056234,2026-03-29,P019,South,Regular,Mobile App,1,35885.16
ORD0056235,2026-03-29,P022,South,Enterprise,Marketplace,1,2382.05
ORD0056236,2026-03-29,P037,South,Premium,Online,2,30698.37
ORD0056237,2026-03-29,P029,South,Regular,Store,1,1728.98
ORD0056238,2026-03-29,P021,South,Enterprise,Store,3,84797.24
ORD0056239,2026-03-29,P018,South,Budget,Store,1,42893.85
ORD0056240,2026-03-29,P040,South,Regular,Online,1,3755.89
ORD0056241,2026-03-29,P002,South,Premium,Online,2,137944.7
ORD0056242,2026-03-29,P006,South,Enterprise,Online,1,8480.07
ORD0056243,2026-03-29,P002,South,Budget,Marketplace,2,129407.65
ORD0056244,2026-03-29,P016,South,Regular,Mobile App,2,2480.95
ORD0056245,2026-03-29,P026,South,Premium,Online,1,36014.64
ORD0056246,2026-03-29,P013,South,Premium,Marketplace,1,9705.56
ORD0056247,2026-03-29,P041,South,Regular,Mobile App,1,1407.5
ORD0056248,2026-03-29,P006,South,Regular,Marketplace,2,17740.88
ORD0056249,2026-03-29,P003,South,Budget,Mobile App,2,113378.84
ORD0056250,2026-03-29,P025,South,Premium,Mobile App,1,5659.75
ORD0056251,2026-03-29,P043,South,Regular,Mobile App,2,7946.36
ORD0056252,2026-03-29,P049,South,Premium,Mobile App,1,4285.33
ORD0056253,2026-03-29,P031,South,Enterprise,Mobile App,1,3598.27
ORD0056254,2026-03-29,P004,South,Budget,Online,1,1862.43
ORD0056255,2026-03-29,P020,South,Budget,Mobile App,2,29390.73
ORD0056256,2026-03-29,P019,South,Regular,Marketplace,1,36172.69
ORD0056257,2026-03-29,P047,South,Regular,Online,3,6123.73
ORD0056258,2026-03-29,P040,South,Regular,Online,1,3804.06
ORD0056259,2026-03-29,P019,South,Enterprise,Marketplace,1,33726.68
ORD0056260,2026-03-29,P012,South,Regular,Marketplace,2,5908.77
ORD0056261,2026-03-29,P034,South,Enterprise,Marketplace,1,10623.18
ORD0056262,2026-03-29,P003,South,Regular,Marketplace,2,106410.84
ORD0056263,2026-03-29,P018,South,Regular,Marketplace,1,42168.09
ORD0056264,2026-03-29,P039,South,Premium,Mobile App,1,3968.6
ORD0056265,2026-03-29,P027,South,Regular,Marketplace,1,664.67
ORD0056266,2026-03-29,P029,South,Regular,Online,2,3524.71
ORD0056267,2026-03-29,P015,South,Regular,Mobile App,1,2669.02
ORD0056268,2026-03-29,P022,South,Budget,Marketplace,2,4551.59
ORD0056269,2026-03-29,P008,South,Budget,Marketplace,1,39030.6
ORD0056270,2026-03-29,P008,South,Enterprise,Marketplace,1,36623.02
ORD0056271,2026-03-29,P034,South,Regular,Store,1,11054.93
ORD0056272,2026-03-29,P034,South,Regular,Online,4,46026.37
ORD0056273,2026-03-29,P003,South,Enterprise,Marketplace,1,54320.61
ORD0056274,2026-03-29,P003,South,Regular,Online,1,53025.7
ORD0056275,2026-03-29,P038,South,Premium,Online,2,715.64
ORD0056276,2026-03-29,P007,South,Regular,Online,1,4847.59
ORD0056277,2026-03-29,P008,South,Regular,Marketplace,1,39271.05
ORD0056278,2026-03-29,P023,South,Regular,Mobile App,2,8157.09
ORD0056279,2026-03-29,P042,South,Regular,Online,1,22510.49
ORD0056280,2026-03-29,P007,South,Regular,Marketplace,1,4880.07
ORD0056281,2026-03-29,P050,South,Budget,Store,4,6835.46
ORD0056282,2026-03-29,P024,South,Regular,Marketplace,1,30763.48
ORD0056283,2026-03-29,P024,South,Regular,Marketplace,1,29892.15
ORD0056284,2026-03-29,P037,South,Budget,Online,1,14763.47
ORD0056285,2026-03-29,P050,South,Regular,Marketplace,1,1785.13
ORD0056286,2026-03-29,P002,South,Regular,Online,1,69561.5
ORD0056287,2026-03-29,P027,South,Budget,Online,3,1922.64
ORD0056288,2026-03-29,P019,South,Budget,Online,1,37086.64
ORD0056289,2026-03-29,P038,South,Regular,Marketplace,1,372.27
ORD0056290,2026-03-29,P041,South,Premium,Mobile App,2,2828.54
ORD0056291,2026-03-29,P029,South,Regular,Mobile App,1,1834.8
ORD0056292,2026-03-29,P048,South,Budget,Store,2,80169.01
ORD0056293,2026-03-29,P040,South,Budget,Online,1,3552.18
ORD0056294,2026-03-29,P023,South,Premium,Mobile App,1,3773.18
ORD0056295,2026-03-29,P047,South,Regular,Online,2,3865.2
ORD0056296,2026-03-29,P028,South,Budget,Marketplace,1,1616.33
ORD0056297,2026-03-29,P002,South,Regular,Mobile App,2,140076.94
ORD0056298,2026-03-29,P045,South,Regular,Online,1,23915.94
ORD0056299,2026-03-29,P038,South,Regular,Store,1,366.98
ORD0056300,2026-03-29,P023,South,Premium,Online,1,3957.46
ORD0056301,2026-03-29,P020,South,Regular,Store,1,14797.29
ORD0056302,2026-03-29,P008,South,Regular,Online,2,74986.24
ORD0056303,2026-03-29,P041,South,Regular,Online,2,2753.44
ORD0056304,2026-03-29,P002,South,Regular,Online,1,65758.91
ORD0056305,2026-03-29,P032,South,Budget,Marketplace,1,9935.12
ORD0056306,2026-03-29,P001,South,Budget,Marketplace,2,2145.25
ORD0056307,2026-03-29,P004,South,Regular,Marketplace,4,7002.94
ORD0056308,2026-03-29,P005,South,Budget,Mobile App,1,1577.31
ORD0056309,2026-03-29,P006,South,Budget,Online,1,8644.03
ORD0056310,2026-03-29,P043,South,Regular,Mobile App,1,3824.96
ORD0056311,2026-03-29,P010,South,Regular,Marketplace,4,206017.82
ORD0056312,2026-03-29,P016,South,Regular,Online,1,1280.58
ORD0056313,2026-03-29,P007,South,Premium,Marketplace,1,4831.29
ORD0056314,2026-03-29,P015,South,Regular,Marketplace,3,7899.05
ORD0056315,2026-03-29,P040,South,Regular,Mobile App,1,3714.41
ORD0056316,2026-03-29,P040,South,Budget,Marketplace,1,3609.9
ORD0056317,2026-03-29,P009,South,Enterprise,Online,1,1796.37
ORD0056318,2026-03-29,P050,South,Enterprise,Online,1,1752.01
ORD0056319,2026-03-29,P048,South,Regular,Online,2,86423.34
ORD0056320,2026-03-29,P027,South,Budget,Mobile App,1,674.66
ORD0056321,2026-03-29,P013,South,Regular,Mobile App,1,10289.99
ORD0056322,2026-03-29,P045,South,Budget,Online,1,24886.03
ORD0056323,2026-03-29,P046,South,Regular,Store,1,50422.11
ORD0056324,2026-03-29,P006,South,Regular,Online,1,8393.88
ORD0056325,2026-03-29,P022,South,Budget,Online,2,4433.82
ORD0056326,2026-03-29,P044,South,Regular,Store,2,14001.28
ORD0056327,2026-03-29,P045,East,Premium,Marketplace,1,25734.5
ORD0056328,2026-03-29,P019,East,Regular,Mobile App,1,35731.05
ORD0056329,2026-03-29,P038,East,Budget,Online,1,389.13
ORD0056330,2026-03-29,P008,East,Regular,Store,1,38072.5
ORD0056331,2026-03-29,P025,East,Regular,Marketplace,2,11066.31
ORD0056332,2026-03-29,P046,East,Budget,Online,1,48699.51
ORD0056333,2026-03-29,P027,East,Regular,Store,2,1300.14
ORD0056334,2026-03-29,P008,East,Regular,Online,1,39607.72
ORD0056335,2026-03-29,P024,East,Regular,Mobile App,1,30475.12
ORD0056336,2026-03-29,P013,East,Enterprise,Mobile App,1,9732.22
ORD0056337,2026-03-29,P029,East,Regular,Online,2,3438.74
ORD0056338,2026-03-29,P005,East,Premium,Online,1,1599.66
ORD0056339,2026-03-29,P011,East,Regular,Online,2,306.73
ORD0056340,2026-03-29,P002,East,Budget,Marketplace,1,70532.86
ORD0056341,2026-03-29,P033,East,Enterprise,Online,2,1366.22
ORD0056342,2026-03-29,P021,East,Enterprise,Store,3,78382.8
ORD0056343,2026-03-29,P017,East,Regular,Online,1,28481.74
ORD0056344,2026-03-29,P010,East,Regular,Mobile App,1,55085.32
ORD0056345,2026-03-29,P026,East,Regular,Mobile App,3,98064.44
ORD0056346,2026-03-29,P026,East,Regular,Store,1,33170.23
ORD0056347,2026-03-29,P024,East,Premium,Online,2,61784.88
ORD0056348,2026-03-29,P009,East,Premium,Marketplace,1,1836.63
ORD0056349,2026-03-29,P008,East,Regular,Mobile App,2,79042.41
ORD0056350,2026-03-29,P020,East,Premium,Mobile App,1,14079.23
ORD0056351,2026-03-29,P046,East,Premium,Store,4,193616.13
ORD0056352,2026-03-29,P013,East,Regular,Online,2,18685.01
ORD0056353,2026-03-29,P001,East,Premium,Marketplace,1,1198.28
ORD0056354,2026-03-29,P003,East,Premium,Marketplace,1,54237.87
ORD0056355,2026-03-29,P011,East,Regular,Online,1,160.03
ORD0056356,2026-03-29,P030,East,Premium,Online,2,2611.01
ORD0056357,2026-03-29,P012,East,Enterprise,Mobile App,1,2904.82
ORD0056358,2026-03-29,P021,East,Regular,Online,1,28953.03
ORD0056359,2026-03-29,P013,East,Regular,Marketplace,2,19248.71
ORD0056360,2026-03-29,P022,East,Budget,Marketplace,1,2156.85
ORD0056361,2026-03-29,P043,East,Premium,Online,2,7406.5
ORD0056362,2026-03-29,P002,East,Premium,Online,1,71196.66
ORD0056363,2026-03-29,P029,East,Budget,Mobile App,1,1693.14
ORD0056364,2026-03-29,P050,East,Enterprise,Online,1,1880.13
ORD0056365,2026-03-29,P011,East,Enterprise,Online,1,147.17
ORD0056366,2026-03-29,P006,East,Budget,Mobile App,4,34656.42
ORD0056367,2026-03-29,P028,East,Premium,Online,2,3098.47
ORD0056368,2026-03-29,P036,East,Enterprise,Marketplace,1,61952.48
ORD0056369,2026-03-29,P008,East,Enterprise,Marketplace,2,72075.74
ORD0056370,2026-03-29,P044,East,Enterprise,Mobile App,1,7164.08
ORD0056371,2026-03-29,P041,East,Enterprise,Online,3,4092.54
ORD0056372,2026-03-29,P034,East,Regular,Online,2,20620.14
ORD0056373,2026-03-29,P029,East,Regular,Mobile App,1,1821.63
ORD0056374,2026-03-29,P027,East,Regular,Online,1,628.27
ORD0056375,2026-03-29,P030,East,Regular,Mobile App,4,5086.19
ORD0056376,2026-03-29,P006,East,Budget,Online,1,8696.55
ORD0056377,2026-03-29,P023,East,Regular,Marketplace,2,7882.08
ORD0056378,2026-03-29,P039,East,Regular,Online,4,15664.98
ORD0056379,2026-03-29,P009,East,Premium,Marketplace,2,3387.4
ORD0056380,2026-03-29,P042,East,Regular,Mobile App,4,85162.09
ORD0056381,2026-03-29,P030,East,Premium,Marketplace,1,1276.89
ORD0056382,2026-03-29,P005,East,Enterprise,Marketplace,4,6771.65
ORD0056383,2026-03-29,P031,East,Budget,Online,1,3725.75
ORD0056384,2026-03-29,P019,East,Budget,Marketplace,3,111206.97
ORD0056385,2026-03-29,P012,East,Budget,Marketplace,1,2716.76
ORD0056386,2026-03-29,P040,East,Regular,Marketplace,1,3750.11
ORD0056387,2026-03-29,P016,East,Budget,Online,1,1275.15
ORD0056388,2026-03-29,P046,East,Regular,Online,4,195007.77
ORD0056389,2026-03-29,P002,East,Regular,Online,2,142752.32
ORD0056390,2026-03-29,P023,East,Regular,Marketplace,1,4048.48
ORD0056391,2026-03-29,P004,East,Premium,Online,1,1688.91
ORD0056392,2026-03-29,P025,East,Regular,Mobile App,1,5482.94
ORD0056393,2026-03-29,P003,East,Enterprise,Online,1,55863.41
ORD0056394,2026-03-29,P014,East,Regular,Online,1,22184.5
ORD0056395,2026-03-29,P006,East,Regular,Mobile App,1,8703.15
ORD0056396,2026-03-29,P046,East,Regular,Store,1,47509.54
ORD0056397,2026-03-29,P046,East,Regular,Online,1,49162.51
ORD0056398,2026-03-29,P019,East,Regular,Online,2,72422.02
ORD0056399,2026-03-29,P005,East,Budget,Online,2,3048.6
ORD0056400,2026-03-29,P046,East,Regular,Online,3,144206.34
ORD0056401,2026-03-29,P018,East,Premium,Store,1,41732.17
ORD0056402,2026-03-29,P036,East,Budget,Marketplace,1,61014.81
ORD0056403,2026-03-29,P001,East,Regular,Online,2,2370.63
ORD0056404,2026-03-29,P013,East,Premium,Online,1,9729.46
ORD0056405,2026-03-29,P014,East,Regular,Marketplace,2,41110.38
ORD0056406,2026-03-29,P049,East,Regular,Online,2,8564.16
ORD0056407,2026-03-29,P019,East,Enterprise,Marketplace,1,35292.51
ORD0056408,2026-03-29,P038,East,Premium,Marketplace,2,703.81
ORD0056409,2026-03-29,P045,East,Regular,Marketplace,1,23923.18
ORD0056410,2026-03-29,P049,East,Premium,Marketplace,1,4190.25
ORD0056411,2026-03-29,P014,East,Regular,Mobile App,2,42977.07
ORD0056412,2026-03-29,P039,East,Budget,Online,2,8306.13
ORD0056413,2026-03-29,P032,East,Budget,Mobile App,1,9623.38
ORD0056414,2026-03-29,P037,East,Regular,Marketplace,1,15007.94
ORD0056415,2026-03-29,P024,East,Enterprise,Online,1,31819.11
ORD0056416,2026-03-29,P010,East,Enterprise,Online,1,54454.99
ORD0056417,2026-03-29,P009,East,Regular,Mobile App,1,1660.82
ORD0056418,2026-03-29,P006,East,Regular,Marketplace,1,9093.54
ORD0056419,2026-03-29,P022,East,Budget,Online,1,2370.55
ORD0056420,2026-03-29,P035,East,Budget,Mobile App,2,14725.84
ORD0056421,2026-03-29,P011,East,Regular,Marketplace,1,149.27
ORD0056422,2026-03-29,P049,East,Budget,Online,1,4206.97
ORD0056423,2026-03-29,P047,East,Regular,Store,2,4226.17
ORD0056424,2026-03-29,P032,East,Premium,Online,2,19500.11
ORD0056425,2026-03-29,P017,East,Regular,Store,1,26542.39
ORD0056426,2026-03-29,P047,East,Regular,Online,2,4011.44
ORD0056427,2026-03-29,P010,East,Regular,Mobile App,1,50617.32
ORD0056428,2026-03-29,P013,East,Budget,Marketplace,1,9269.49
ORD0056429,2026-03-29,P033,East,Budget,Mobile App,1,647.03
ORD0056430,2026-03-29,P008,East,Regular,Mobile App,1,38824.06
ORD0056431,2026-03-29,P046,East,Premium,Marketplace,1,52701.13
ORD0056432,2026-03-29,P014,East,Regular,Mobile App,1,20720.47
ORD0056433,2026-03-29,P026,East,Premium,Mobile App,1,32926.99
ORD0056434,2026-03-29,P046,East,Regular,Marketplace,1,49682.6
ORD0056435,2026-03-29,P011,East,Premium,Marketplace,1,161.08
ORD0056436,2026-03-29,P048,East,Regular,Store,4,174355.69
ORD0056437,2026-03-29,P005,East,Regular,Online,1,1549.54
