customer_id,customer_segment
CUST02743,Regular
CUST02744,Regular
CUST02745,Regular
CUST02746,Regular
CUST02747,Premium
CUST02748,Regular
CUST02749,Enterprise
CUST02750,Regular
CUST02751,Budget
CUST02752,Enterprise
CUST02753,Enterprise
CUST02754,Enterprise
CUST02755,Regular
CUST02756,Enterprise
CUST02757,Budget
CUST02758,Regular
CUST02759,Regular
CUST02760,Budget
CUST02761,Regular
CUST02762,Regular
CUST02763,Budget
CUST02764,Regular
CUST02765,Regular
CUST02766,Budget
CUST02767,Regular
CUST02768,Premium
CUST02769,Premium
CUST02770,Regular
CUST02771,Enterprise
CUST02772,Regular
CUST02773,Regular
CUST02774,Regular
CUST02775,Regular
CUST02776,Budget
CUST02777,Budget
CUST02778,Premium
CUST02779,Regular
CUST02780,Premium
CUST02781,Regular
CUST02782,Budget
CUST02783,Premium
CUST02784,Regular
CUST02785,Regular
CUST02786,Enterprise
CUST02787,Enterprise
CUST02788,Premium
CUST02789,Budget
CUST02790,Regular
CUST02791,Regular
CUST02792,Budget
CUST02793,Enterprise
CUST02794,Enterprise
CUST02795,Regular
CUST02796,Regular
CUST02797,Budget
CUST02798,Regular
CUST02799,Regular
CUST02800,Regular
CUST02801,Budget
CUST02802,Regular
CUST02803,Regular
CUST02804,Enterprise
CUST02805,Premium
CUST02806,Regular
CUST02807,Regular
CUST02808,Premium
CUST02809,Premium
CUST02810,Regular
CUST02811,Budget
CUST02812,Regular
CUST02813,Enterprise
CUST02814,Regular
CUST02815,Regular
CUST02816,Regular
CUST02817,Regular
CUST02818,Budget
CUST02819,Regular
CUST02820,Regular
CUST02821,Budget
CUST02822,Enterprise
CUST02823,Budget
CUST02824,Regular
CUST02825,Budget
CUST02826,Regular
CUST02827,Regular
CUST02828,Regular
CUST02829,Regular
CUST02830,Regular
CUST02831,Regular
CUST02832,Budget
CUST02833,Regular
CUST02834,Premium
CUST02835,Premium
CUST02836,Enterprise
CUST02837,Regular
CUST02838,Regular
CUST02839,Budget
CUST02840,Budget
CUST02841,Regular
CUST02842,Budget
CUST02843,Budget
CUST02844,Budget
CUST02845,Regular
CUST02846,Budget
CUST02847,Regular
CUST02848,Regular
CUST02849,Regular
CUST02850,Premium
CUST02851,Premium
CUST02852,Budget
CUST02853,Premium
CUST02854,Regular
CUST02855,Regular
CUST02856,Premium
CUST02857,Enterprise
CUST02858,Regular
CUST02859,Regular
CUST02860,Regular
CUST02861,Regular
CUST02862,Premium
CUST02863,Budget
CUST02864,Enterprise
CUST02865,Regular
CUST02866,Budget
CUST02867,Budget
CUST02868,Budget
CUST02869,Regular
CUST02870,Regular
CUST02871,Regular
CUST02872,Budget
CUST02873,Budget
CUST02874,Regular
CUST02875,Regular
CUST02876,Enterprise
CUST02877,Budget
CUST02878,Enterprise
CUST02879,Budget
CUST02880,Regular
CUST02881,Regular
CUST02882,Budget
CUST02883,Premium
CUST02884,Regular
CUST02885,Budget
CUST02886,Regular
CUST02887,Budget
CUST02888,Regular
CUST02889,Enterprise
CUST02890,Premium
CUST02891,Regular
CUST02892,Regular
CUST02893,Regular
CUST02894,Budget
CUST02895,Budget
CUST02896,Premium
CUST02897,Regular
CUST02898,Regular
CUST02899,Regular
CUST02900,Enterprise
CUST02901,Budget
CUST02902,Budget
CUST02903,Budget
CUST02904,Regular
CUST02905,Enterprise
CUST02906,Budget
CUST02907,Budget
CUST02908,Budget
CUST02909,Regular
CUST02910,Budget
CUST02911,Regular
CUST02912,Regular
CUST02913,Regular
CUST02914,Enterprise
CUST02915,Budget
CUST02916,Budget
CUST02917,Budget
CUST02918,Regular
CUST02919,Enterprise
CUST02920,Regular
CUST02921,Regular
CUST02922,Regular
CUST02923,Budget
CUST02924,Budget
CUST02925,Regular
CUST02926,Premium
CUST02927,Budget
CUST02928,Premium
CUST02929,Budget
CUST02930,Enterprise
CUST02931,Regular
CUST02932,Regular
CUST02933,Budget
CUST02934,Budget
CUST02935,Regular
CUST02936,Enterprise
CUST02937,Premium
CUST02938,Regular
CUST02939,Budget
CUST02940,Budget
CUST02941,Regular
CUST02942,Budget
CUST02943,Regular
CUST02944,Regular
CUST02945,Premium
CUST02946,Budget
CUST02947,Regular
CUST02948,Regular
CUST02949,Regular
CUST02950,Budget
CUST02951,Budget
CUST02952,Budget
CUST02953,Regular
CUST02954,Regular
CUST02955,Regular
CUST02956,Budget
CUST02957,Enterprise
CUST02958,Premium
CUST02959,Budget
CUST02960,Premium
CUST02961,Regular
CUST02962,Regular
CUST02963,Regular
CUST02964,Regular
CUST02965,Regular
CUST02966,Regular
CUST02967,Budget
CUST02968,Regular
CUST02969,Premium
CUST02970,Budget
CUST02971,Regular
CUST02972,Regular
CUST02973,Budget
CUST02974,Regular
CUST02975,Premium
CUST02976,Regular
CUST02977,Enterprise
CUST02978,Regular
CUST02979,Budget
CUST02980,Regular
CUST02981,Regular
CUST02982,Regular
CUST02983,Budget
CUST02984,Premium
CUST02985,Regular
CUST02986,Regular
CUST02987,Regular
CUST02988,Enterprise
CUST02989,Premium
CUST02990,Regular
CUST02991,Regular
CUST02992,Enterprise
CUST02993,Premium
CUST02994,Regular
CUST02995,Budget
CUST02996,Budget
CUST02997,Regular
CUST02998,Regular
CUST02999,Regular
CUST03000,Regular
CUST03001,Regular
CUST03002,Regular
CUST03003,Regular
CUST03004,Regular
CUST03005,Budget
CUST03006,Enterprise
CUST03007,Regular
CUST03008,Premium
CUST03009,Premium
CUST03010,Enterprise
CUST03011,Regular
CUST03012,Premium
CUST03013,Regular
CUST03014,Regular
CUST03015,Regular
CUST03016,Regular
CUST03017,Premium
CUST03018,Enterprise
CUST03019,Regular
CUST03020,Budget
CUST03021,Budget
CUST03022,Regular
CUST03023,Regular
CUST03024,Regular
CUST03025,Regular
CUST03026,Budget
CUST03027,Enterprise
CUST03028,Premium
CUST03029,Regular
CUST03030,Enterprise
CUST03031,Budget
CUST03032,Budget
CUST03033,Regular
CUST03034,Regular
CUST03035,Budget
CUST03036,Budget
CUST03037,Regular
CUST03038,Premium
CUST03039,Regular
CUST03040,Regular
CUST03041,Regular
CUST03042,Enterprise
CUST03043,Regular
CUST03044,Budget
CUST03045,Regular
CUST03046,Budget
CUST03047,Enterprise
CUST03048,Premium
CUST03049,Premium
CUST03050,Regular
CUST03051,Premium
CUST03052,Budget
CUST03053,Enterprise
CUST03054,Regular
CUST03055,Regular
CUST03056,Regular
CUST03057,Budget
CUST03058,Premium
CUST03059,Regular
CUST03060,Regular
CUST03061,Regular
CUST03062,Regular
CUST03063,Budget
CUST03064,Premium
CUST03065,Regular
CUST03066,Budget
CUST03067,Budget
CUST03068,Premium
CUST03069,Regular
CUST03070,Regular
CUST03071,Regular
CUST03072,Regular
CUST03073,Premium
CUST03074,Regular
CUST03075,Budget
CUST03076,Regular
CUST03077,Budget
CUST03078,Premium
CUST03079,Enterprise
CUST03080,Budget
CUST03081,Budget
CUST03082,Budget
CUST03083,Enterprise
CUST03084,Regular
CUST03085,Regular
CUST03086,Regular
CUST03087,Budget
CUST03088,Budget
CUST03089,Regular
CUST03090,Premium
CUST03091,Regular
CUST03092,Enterprise
CUST03093,Regular
CUST03094,Regular
CUST03095,Regular
CUST03096,Regular
CUST03097,Budget
CUST03098,Budget
CUST03099,Budget
CUST03100,Regular
CUST03101,Regular
CUST03102,Regular
CUST03103,Budget
CUST03104,Regular
CUST03105,Regular
CUST03106,Regular
CUST03107,Enterprise
CUST03108,Premium
CUST03109,Budget
CUST03110,Regular
CUST03111,Regular
CUST03112,Premium
CUST03113,Regular
CUST03114,Regular
CUST03115,Premium
CUST03116,Regular
CUST03117,Enterprise
CUST03118,Premium
CUST03119,Budget
CUST03120,Regular
CUST03121,Budget
CUST03122,Regular
CUST03123,Regular
CUST03124,Regular
CUST03125,Premium
CUST03126,Regular
CUST03127,Budget
CUST03128,Budget
CUST03129,Budget
CUST03130,Budget
CUST03131,Premium
CUST03132,Regular
CUST03133,Regular
CUST03134,Regular
CUST03135,Regular
CUST03136,Regular
CUST03137,Regular
CUST03138,Regular
CUST03139,Budget
CUST03140,Budget
CUST03141,Regular
CUST03142,Enterprise
CUST03143,Enterprise
CUST03144,Regular
CUST03145,Regular
CUST03146,Regular
CUST03147,Enterprise
CUST03148,Budget
CUST03149,Premium
CUST03150,Regular
CUST03151,Regular
CUST03152,Regular
CUST03153,Regular
CUST03154,Budget
CUST03155,Budget
CUST03156,Budget
CUST03157,Budget
CUST03158,Budget
CUST03159,Regular
CUST03160,Regular
CUST03161,Regular
CUST03162,Budget
CUST03163,Regular
CUST03164,Budget
CUST03165,Regular
CUST03166,Premium
CUST03167,Regular
CUST03168,Premium
CUST03169,Budget
CUST03170,Budget
CUST03171,Regular
CUST03172,Regular
CUST03173,Premium
CUST03174,Premium
CUST03175,Regular
CUST03176,Budget
CUST03177,Regular
CUST03178,Regular
CUST03179,Premium
CUST03180,Regular
CUST03181,Regular
CUST03182,Regular
CUST03183,Regular
CUST03184,Premium
CUST03185,Regular
CUST03186,Regular
CUST03187,Regular
CUST03188,Enterprise
CUST03189,Regular
CUST03190,Regular
CUST03191,Regular
CUST03192,Regular
CUST03193,Regular
CUST03194,Budget
CUST03195,Budget
CUST03196,Regular
CUST03197,Regular
CUST03198,Regular
CUST03199,Budget
CUST03200,Regular
CUST03201,Regular
CUST03202,Premium
CUST03203,Regular
CUST03204,Premium
CUST03205,Regular
CUST03206,Premium
CUST03207,Budget
CUST03208,Regular
CUST03209,Regular
CUST03210,Budget
CUST03211,Regular
CUST03212,Regular
CUST03213,Regular
CUST03214,Premium
CUST03215,Budget
CUST03216,Premium
CUST03217,Regular
CUST03218,Regular
CUST03219,Regular
CUST03220,Budget
CUST03221,Regular
CUST03222,Premium
CUST03223,Budget
CUST03224,Regular
CUST03225,Budget
CUST03226,Budget
CUST03227,Budget
CUST03228,Regular
CUST03229,Regular
CUST03230,Budget
CUST03231,Regular
CUST03232,Regular
CUST03233,Budget
CUST03234,Budget
CUST03235,Regular
CUST03236,Premium
CUST03237,Regular
CUST03238,Budget
CUST03239,Enterprise
CUST03240,Regular
CUST03241,Premium
CUST03242,Budget
CUST03243,Regular
CUST03244,Regular
CUST03245,Enterprise
CUST03246,Premium
CUST03247,Regular
CUST03248,Premium
CUST03249,Regular
CUST03250,Budget
CUST03251,Regular
CUST03252,Enterprise
CUST03253,Regular
CUST03254,Regular
CUST03255,Regular
CUST03256,Regular
CUST03257,Regular
CUST03258,Premium
CUST03259,Regular
CUST03260,Regular
CUST03261,Budget
CUST03262,Budget
CUST03263,Budget
CUST03264,Premium
CUST03265,Regular
CUST03266,Budget
CUST03267,Regular
CUST03268,Premium
CUST03269,Budget
CUST03270,Budget
CUST03271,Regular
CUST03272,Premium
CUST03273,Budget
CUST03274,Regular
CUST03275,Budget
CUST03276,Budget
CUST03277,Budget
CUST03278,Regular
CUST03279,Premium
CUST03280,Budget
CUST03281,Regular
CUST03282,Budget
CUST03283,Regular
CUST03284,Regular
CUST03285,Budget
CUST03286,Budget
CUST03287,Enterprise
CUST03288,Budget
CUST03289,Regular
CUST03290,Budget
CUST03291,Budget
CUST03292,Regular
CUST03293,Regular
CUST03294,Regular
CUST03295,Regular
CUST03296,Budget
CUST03297,Regular
CUST03298,Regular
CUST03299,Regular
CUST03300,Regular
CUST03301,Regular
CUST03302,Regular
CUST03303,Enterprise
CUST03304,Regular
CUST03305,Regular
CUST03306,Premium
CUST03307,Budget
CUST03308,Regular
CUST03309,Budget
CUST03310,Budget
CUST03311,Budget
CUST03312,Regular
CUST03313,Budget
CUST03314,Regular
CUST03315,Enterprise
CUST03316,Regular
CUST03317,Regular
CUST03318,Regular
CUST03319,Regular
CUST03320,Budget
CUST03321,Regular
CUST03322,Regular
CUST03323,Regular
CUST03324,Budget
CUST03325,Budget
CUST03326,Budget
CUST03327,Budget
CUST03328,Regular
CUST03329,Premium
CUST03330,Budget
CUST03331,Regular
CUST03332,Regular
CUST03333,Premium
CUST03334,Regular
CUST03335,Premium
CUST03336,Budget
CUST03337,Regular
CUST03338,Regular
CUST03339,Premium
CUST03340,Budget
CUST03341,Regular
CUST03342,Budget
CUST03343,Budget
CUST03344,Regular
CUST03345,Enterprise
CUST03346,Enterprise
CUST03347,Budget
CUST03348,Budget
CUST03349,Regular
CUST03350,Regular
CUST03351,Premium
CUST03352,Premium
CUST03353,Enterprise
CUST03354,Regular
CUST03355,Budget
CUST03356,Budget
CUST03357,Budget
CUST03358,Enterprise
CUST03359,Regular
CUST03360,Premium
CUST03361,Regular
CUST03362,Premium
CUST03363,Premium
CUST03364,Regular
CUST03365,Budget
CUST03366,Regular
CUST03367,Regular
CUST03368,Budget
CUST03369,Regular
CUST03370,Premium
CUST03371,Budget
CUST03372,Regular
CUST03373,Budget
CUST03374,Premium
CUST03375,Budget
CUST03376,Regular
CUST03377,Regular
CUST03378,Regular
CUST03379,Budget
CUST03380,Regular
CUST03381,Regular
CUST03382,Enterprise
CUST03383,Budget
CUST03384,Regular
CUST03385,Budget
CUST03386,Regular
CUST03387,Regular
CUST03388,Regular
CUST03389,Enterprise
CUST03390,Enterprise
CUST03391,Regular
CUST03392,Regular
CUST03393,Regular
CUST03394,Enterprise
CUST03395,Enterprise
CUST03396,Regular
CUST03397,Budget
CUST03398,Budget
CUST03399,Regular
CUST03400,Premium
CUST03401,Regular
CUST03402,Budget
CUST03403,Budget
CUST03404,Regular
CUST03405,Enterprise
CUST03406,Regular
CUST03407,Regular
CUST03408,Budget
CUST03409,Budget
CUST03410,Regular
CUST03411,Regular
CUST03412,Regular
CUST03413,Regular
CUST03414,Regular
CUST03415,Regular
CUST03416,Budget
CUST03417,Regular
CUST03418,Budget
CUST03419,Budget
CUST03420,Regular
CUST03421,Premium
CUST03422,Budget
CUST03423,Regular
CUST03424,Budget
CUST03425,Budget
CUST03426,Budget
CUST03427,Enterprise
CUST03428,Regular
CUST03429,Regular
CUST03430,Regular
CUST03431,Regular
CUST03432,Regular
CUST03433,Regular
CUST03434,Enterprise
CUST03435,Regular
CUST03436,Regular
CUST03437,Regular
CUST03438,Premium
CUST03439,Premium
CUST03440,Regular
CUST03441,Premium
CUST03442,Regular
CUST03443,Budget
CUST03444,Budget
CUST03445,Budget
CUST03446,Regular
CUST03447,Budget
CUST03448,Budget
CUST03449,Regular
CUST03450,Budget
CUST03451,Regular
CUST03452,Budget
CUST03453,Enterprise
CUST03454,Premium
CUST03455,Budget
CUST03456,Regular
CUST03457,Enterprise
CUST03458,Regular
CUST03459,Budget
CUST03460,Premium
CUST03461,Regular
CUST03462,Premium
CUST03463,Enterprise
CUST03464,Budget
CUST03465,Budget
CUST03466,Enterprise
CUST03467,Premium
CUST03468,Regular
CUST03469,Premium
CUST03470,Regular
CUST03471,Regular
CUST03472,Regular
CUST03473,Regular
CUST03474,Premium
CUST03475,Regular
CUST03476,Premium
CUST03477,Enterprise
CUST03478,Budget
CUST03479,Enterprise
CUST03480,Regular
CUST03481,Regular
CUST03482,Budget
CUST03483,Regular
CUST03484,Regular
CUST03485,Regular
CUST03486,Premium
CUST03487,Regular
CUST03488,Regular
CUST03489,Budget
CUST03490,Premium
CUST03491,Regular
CUST03492,Budget
CUST03493,Premium
CUST03494,Regular
CUST03495,Budget
CUST03496,Regular
CUST03497,Premium
CUST03498,Regular
CUST03499,Regular
CUST03500,Regular
CUST03501,Budget
CUST03502,Premium
CUST03503,Regular
CUST03504,Regular
CUST03505,Premium
CUST03506,Regular
CUST03507,Regular
CUST03508,Regular
CUST03509,Premium
CUST03510,Regular
CUST03511,Regular
CUST03512,Budget
CUST03513,Premium
CUST03514,Regular
CUST03515,Regular
CUST03516,Budget
CUST03517,Regular
CUST03518,Budget
CUST03519,Budget
CUST03520,Budget
CUST03521,Regular
CUST03522,Regular
CUST03523,Budget
CUST03524,Enterprise
CUST03525,Budget
CUST03526,Regular
CUST03527,Regular
CUST03528,Regular
CUST03529,Budget
CUST03530,Regular
CUST03531,Regular
CUST03532,Budget
CUST03533,Regular
CUST03534,Budget
CUST03535,Regular
CUST03536,Regular
CUST03537,Regular
CUST03538,Budget
CUST03539,Premium
CUST03540,Regular
CUST03541,Enterprise
CUST03542,Regular
CUST03543,Regular
CUST03544,Regular
CUST03545,Regular
CUST03546,Regular
CUST03547,Regular
CUST03548,Regular
CUST03549,Regular
CUST03550,Budget
CUST03551,Premium
CUST03552,Regular
CUST03553,Regular
CUST03554,Regular
CUST03555,Regular
CUST03556,Regular
CUST03557,Budget
CUST03558,Regular
CUST03559,Enterprise
CUST03560,Enterprise
CUST03561,Regular
CUST03562,Premium
CUST03563,Regular
CUST03564,Budget
CUST03565,Regular
CUST03566,Premium
CUST03567,Regular
CUST03568,Budget
CUST03569,Budget
CUST03570,Regular
CUST03571,Budget
CUST03572,Regular
CUST03573,Regular
CUST03574,Budget
CUST03575,Regular
CUST03576,Regular
CUST03577,Premium
CUST03578,Budget
CUST03579,Budget
CUST03580,Regular
CUST03581,Budget
CUST03582,Regular
CUST03583,Regular
CUST03584,Regular
CUST03585,Premium
CUST03586,Regular
CUST03587,Enterprise
CUST03588,Premium
CUST03589,Regular
CUST03590,Regular
CUST03591,Regular
CUST03592,Enterprise
CUST03593,Regular
CUST03594,Regular
CUST03595,Budget
CUST03596,Regular
CUST03597,Regular
CUST03598,Regular
CUST03599,Regular
CUST03600,Enterprise
CUST03601,Budget
CUST03602,Regular
CUST03603,Budget
CUST03604,Regular
CUST03605,Premium
CUST03606,Regular
CUST03607,Regular
CUST03608,Regular
CUST03609,Regular
CUST03610,Enterprise
CUST03611,Regular
CUST03612,Regular
CUST03613,Premium
CUST03614,Premium
CUST03615,Regular
CUST03616,Regular
CUST03617,Budget
CUST03618,Regular
CUST03619,Premium
CUST03620,Regular
CUST03621,Regular
CUST03622,Premium
CUST03623,Budget
CUST03624,Premium
CUST03625,Regular
CUST03626,Regular
CUST03627,Regular
CUST03628,Regular
CUST03629,Budget
CUST03630,Regular
CUST03631,Budget
CUST03632,Premium
CUST03633,Budget
CUST03634,Regular
CUST03635,Budget
CUST03636,Regular
CUST03637,Enterprise
CUST03638,Regular
CUST03639,Premium
CUST03640,Premium
CUST03641,Budget
CUST03642,Regular
CUST03643,Budget
CUST03644,Regular
CUST03645,Regular
CUST03646,Premium
CUST03647,Enterprise
CUST03648,Budget
CUST03649,Enterprise
CUST03650,Regular
CUST03651,Regular
CUST03652,Budget
CUST03653,Regular
CUST03654,Budget
CUST03655,Enterprise
CUST03656,Budget
CUST03657,Budget
CUST03658,Regular
CUST03659,Regular
CUST03660,Enterprise
CUST03661,Premium
CUST03662,Budget
CUST03663,Budget
CUST03664,Regular
CUST03665,Enterprise
CUST03666,Regular
CUST03667,Regular
CUST03668,Premium
CUST03669,Regular
CUST03670,Regular
CUST03671,Regular
CUST03672,Budget
CUST03673,Enterprise
CUST03674,Regular
CUST03675,Regular
CUST03676,Enterprise
CUST03677,Premium
CUST03678,Premium
CUST03679,Regular
CUST03680,Regular
CUST03681,Regular
CUST03682,Enterprise
CUST03683,Regular
CUST03684,Regular
CUST03685,Regular
CUST03686,Regular
CUST03687,Budget
CUST03688,Budget
CUST03689,Budget
CUST03690,Regular
CUST03691,Enterprise
CUST03692,Budget
CUST03693,Budget
CUST03694,Premium
CUST03695,Premium
CUST03696,Regular
CUST03697,Budget
CUST03698,Regular
CUST03699,Regular
CUST03700,Budget
CUST03701,Budget
CUST03702,Enterprise
CUST03703,Regular
CUST03704,Budget
CUST03705,Regular
CUST03706,Regular
CUST03707,Regular
CUST03708,Regular
CUST03709,Regular
CUST03710,Budget
CUST03711,Premium
CUST03712,Budget
CUST03713,Regular
CUST03714,Regular
CUST03715,Regular
CUST03716,Regular
CUST03717,Regular
CUST03718,Regular
CUST03719,Regular
CUST03720,Premium
CUST03721,Regular
CUST03722,Enterprise
CUST03723,Regular
CUST03724,Budget
CUST03725,Budget
CUST03726,Enterprise
CUST03727,Budget
CUST03728,Regular
CUST03729,Budget
CUST03730,Budget
CUST03731,Regular
CUST03732,Regular
CUST03733,Premium
CUST03734,Budget
CUST03735,Budget
CUST03736,Premium
CUST03737,Regular
CUST03738,Regular
CUST03739,Premium
CUST03740,Enterprise
CUST03741,Regular
CUST03742,Premium
CUST03743,Regular
CUST03744,Budget
CUST03745,Premium
CUST03746,Budget
CUST03747,Regular
CUST03748,Premium
CUST03749,Regular
CUST03750,Regular
CUST03751,Regular
CUST03752,Enterprise
CUST03753,Budget
CUST03754,Enterprise
CUST03755,Regular
CUST03756,Enterprise
CUST03757,Regular
CUST03758,Regular
CUST03759,Premium
CUST03760,Premium
CUST03761,Budget
CUST03762,Regular
CUST03763,Regular
CUST03764,Regular
CUST03765,Regular
CUST03766,Regular
CUST03767,Regular
CUST03768,Budget
CUST03769,Budget
CUST03770,Regular
CUST03771,Regular
CUST03772,Regular
CUST03773,Budget
CUST03774,Regular
CUST03775,Regular
CUST03776,Premium
CUST03777,Regular
CUST03778,Regular
CUST03779,Budget
CUST03780,Regular
CUST03781,Regular
CUST03782,Budget
CUST03783,Budget
CUST03784,Regular
CUST03785,Regular
CUST03786,Regular
CUST03787,Enterprise
CUST03788,Premium
CUST03789,Enterprise
CUST03790,Budget
CUST03791,Regular
CUST03792,Premium
CUST03793,Regular
CUST03794,Regular
CUST03795,Regular
CUST03796,Budget
CUST03797,Enterprise
CUST03798,Regular
CUST03799,Budget
CUST03800,Premium
CUST03801,Regular
CUST03802,Premium
CUST03803,Regular
CUST03804,Enterprise
CUST03805,Budget
CUST03806,Premium
CUST03807,Regular
CUST03808,Regular
CUST03809,Regular
CUST03810,Budget
CUST03811,Budget
CUST03812,Regular
CUST03813,Regular
CUST03814,Regular
CUST03815,Premium
CUST03816,Regular
CUST03817,Regular
CUST03818,Budget
CUST03819,Budget
CUST03820,Premium
CUST03821,Regular
CUST03822,Regular
CUST03823,Regular
CUST03824,Budget
CUST03825,Premium
CUST03826,Regular
CUST03827,Regular
CUST03828,Budget
CUST03829,Regular
CUST03830,Regular
CUST03831,Regular
CUST03832,Budget
CUST03833,Enterprise
CUST03834,Regular
CUST03835,Budget
CUST03836,Enterprise
CUST03837,Enterprise
CUST03838,Regular
CUST03839,Regular
CUST03840,Regular
CUST03841,Budget
CUST03842,Regular
CUST03843,Budget
CUST03844,Regular
CUST03845,Budget
CUST03846,Budget
CUST03847,Premium
CUST03848,Budget
CUST03849,Regular
CUST03850,Budget
CUST03851,Regular
CUST03852,Regular
CUST03853,Enterprise
CUST03854,Regular
CUST03855,Budget
CUST03856,Regular
CUST03857,Regular
CUST03858,Regular
CUST03859,Regular
CUST03860,Regular
CUST03861,Premium
CUST03862,Regular
CUST03863,Premium
CUST03864,Enterprise
CUST03865,Enterprise
CUST03866,Regular
CUST03867,Budget
CUST03868,Regular
CUST03869,Budget
CUST03870,Budget
CUST03871,Enterprise
CUST03872,Regular
CUST03873,Budget
CUST03874,Regular
CUST03875,Enterprise
CUST03876,Premium
CUST03877,Regular
CUST03878,Budget
CUST03879,Budget
CUST03880,Premium
CUST03881,Enterprise
CUST03882,Regular
CUST03883,Regular
CUST03884,Regular
CUST03885,Regular
CUST03886,Regular
CUST03887,Regular
CUST03888,Regular
CUST03889,Regular
CUST03890,Regular
CUST03891,Budget
CUST03892,Budget
CUST03893,Premium
CUST03894,Regular
CUST03895,Premium
CUST03896,Premium
CUST03897,Budget
CUST03898,Regular
CUST03899,Regular
CUST03900,Regular
CUST03901,Premium
CUST03902,Budget
CUST03903,Enterprise
CUST03904,Premium
CUST03905,Regular
CUST03906,Budget
CUST03907,Enterprise
CUST03908,Regular
CUST03909,Premium
CUST03910,Premium
CUST03911,Regular
CUST03912,Regular
CUST03913,Premium
CUST03914,Regular
CUST03915,Premium
CUST03916,Budget
CUST03917,Regular
CUST03918,Premium
CUST03919,Regular
CUST03920,Regular
CUST03921,Enterprise
CUST03922,Regular
CUST03923,Regular
CUST03924,Budget
CUST03925,Regular
CUST03926,Enterprise
CUST03927,Regular
CUST03928,Regular
CUST03929,Premium
CUST03930,Regular
CUST03931,Budget
CUST03932,Budget
CUST03933,Regular
CUST03934,Regular
CUST03935,Budget
CUST03936,Enterprise
CUST03937,Premium
CUST03938,Regular
CUST03939,Regular
CUST03940,Budget
CUST03941,Premium
CUST03942,Regular
CUST03943,Budget
CUST03944,Premium
CUST03945,Regular
CUST03946,Regular
CUST03947,Regular
CUST03948,Regular
CUST03949,Regular
CUST03950,Regular
CUST03951,Regular
CUST03952,Budget
CUST03953,Budget
CUST03954,Regular
CUST03955,Premium
CUST03956,Regular
CUST03957,Regular
CUST03958,Regular
CUST03959,Budget
CUST03960,Premium
CUST03961,Premium
CUST03962,Regular
CUST03963,Budget
CUST03964,Regular
CUST03965,Regular
CUST03966,Regular
CUST03967,Budget
CUST03968,Budget
CUST03969,Regular
CUST03970,Regular
CUST03971,Regular
CUST03972,Regular
CUST03973,Budget
CUST03974,Budget
CUST03975,Budget
CUST03976,Budget
CUST03977,Regular
CUST03978,Regular
CUST03979,Budget
CUST03980,Regular
CUST03981,Budget
CUST03982,Regular
CUST03983,Premium
CUST03984,Enterprise
CUST03985,Regular
CUST03986,Enterprise
CUST03987,Enterprise
CUST03988,Budget
CUST03989,Budget
CUST03990,Regular
CUST03991,Budget
CUST03992,Regular
CUST03993,Regular
CUST03994,Regular
CUST03995,Regular
CUST03996,Regular
CUST03997,Regular
CUST03998,Regular
CUST03999,Budget
CUST04000,Regular
CUST04001,Enterprise
CUST04002,Budget
CUST04003,Budget
CUST04004,Regular
CUST04005,Budget
CUST04006,Premium
CUST04007,Budget
CUST04008,Premium
CUST04009,Budget
CUST04010,Enterprise
CUST04011,Regular
CUST04012,Regular
CUST04013,Budget
CUST04014,Regular
CUST04015,Budget
CUST04016,Premium
CUST04017,Premium
CUST04018,Enterprise
CUST04019,Budget
CUST04020,Budget
CUST04021,Regular
CUST04022,Budget
CUST04023,Regular
CUST04024,Regular
CUST04025,Budget
CUST04026,Regular
CUST04027,Regular
CUST04028,Regular
CUST04029,Budget
CUST04030,Regular
CUST04031,Budget
CUST04032,Regular
CUST04033,Regular
CUST04034,Budget
CUST04035,Regular
CUST04036,Premium
CUST04037,Premium
CUST04038,Regular
CUST04039,Budget
CUST04040,Premium
CUST04041,Budget
CUST04042,Regular
CUST04043,Regular
CUST04044,Enterprise
CUST04045,Regular
CUST04046,Regular
CUST04047,Premium
CUST04048,Premium
CUST04049,Regular
CUST04050,Premium
CUST04051,Regular
CUST04052,Regular
CUST04053,Regular
CUST04054,Regular
CUST04055,Regular
CUST04056,Budget
CUST04057,Enterprise
CUST04058,Premium
CUST04059,Budget
CUST04060,Regular
CUST04061,Regular
CUST04062,Regular
CUST04063,Premium
CUST04064,Premium
CUST04065,Regular
CUST04066,Regular
CUST04067,Enterprise
CUST04068,Regular
CUST04069,Premium
CUST04070,Budget
CUST04071,Regular
CUST04072,Regular
CUST04073,Budget
CUST04074,Enterprise
CUST04075,Budget
CUST04076,Budget
CUST04077,Budget
CUST04078,Enterprise
CUST04079,Regular
CUST04080,Premium
CUST04081,Regular
CUST04082,Regular
CUST04083,Budget
CUST04084,Regular
CUST04085,Regular
CUST04086,Premium
CUST04087,Budget
CUST04088,Regular
CUST04089,Budget
CUST04090,Regular
CUST04091,Regular
CUST04092,Premium
CUST04093,Premium
CUST04094,Budget
CUST04095,Enterprise
CUST04096,Regular
CUST04097,Premium
CUST04098,Regular
CUST04099,Budget
CUST04100,Budget
CUST04101,Premium
CUST04102,Premium
CUST04103,Budget
CUST04104,Regular
CUST04105,Regular
CUST04106,Premium
CUST04107,Regular
CUST04108,Budget
CUST04109,Enterprise
CUST04110,Regular
CUST04111,Regular
CUST04112,Premium
CUST04113,Regular
CUST04114,Regular
CUST04115,Regular
